,Column1,Column2,Column3,Column4,Column5
666,5.23081e+17,kyle,positive,"Վաղը գիշերը Հելոուինի համբույրների երեկույթն է Քայլի համար։ Ես այնքան ոգևորված եմ, որ հավաքեցի սա սրա համար... http://t.co/O0ALSyXwQY",
667,5.22976e+17,kyle,positive,"@noorah_fm Շնորհակալություն S/O-ի համար: Համոզվեք, որ վաղը ստուգեք մեր անվճար պիցցայի ակցիան $25 կամ ավելի գնով: Կհանդիպենք շուտով - Քայլ",
668,5.22932e+17,kyle,positive,"@abby_fritzinger @kylestengel «Օմգ Քայլը երբևէ եղած լավագույն ընկերն է: Ես պարզապես գիտեի, եթե նստեի, ես այն վարդագույն աթոռն եմ, որը նա կգտնի ինձ: Սիրիր նրան»:",
669,5.2295e+17,kyle,negative,"Քայլը կծաղրածի 2 QB համակարգ dayzz-ի համար, երբ BYU-ն դա անի 2 խաղի համար, բայց նա, հնարավոր է, ինքն իրեն կանգնեց այդ անկյունում #cawcaw",
670,5.23009e+17,kyle,negative,"Չեմ կարծում, որ Քոուլն ու Քայլը հասկանում են բնակարանում ապրելու և հինգշաբթի կեսգիշերին զզվելի բարձրաձայն լինելու մասը: Սուրբ ախմախ",
671,5.22934e+17,kyle,positive,"Եթե ​​ես վաղը գնայի Քայլի շոուին իմ օրվա համար, դա հիանալի տղա կլիներ",
672,5.22973e+17,kyle,positive,Շնորհավորում եմ իմ տղա Քայլի ծննդյան 18-րդ տարեդարձը։ Շատ հպարտ եմ նրանով: Ես նրան անպայման կգնահատեի իմ բոլոր երեխաների լավագույն 4-ում: @kyeustace7,
673,5.22963e+17,kyle,positive,"Լավ, դա այս երեկոյի համար է: Հաջորդ շաբաթ, հինգշաբթի, ժամը 9-ին, և հնարավոր է շաբաթվա ընթացքում՝ պատահական ժամանակներում :) Ասլանն ու Քայլը այս երեկո հաղթողներն են:",
674,5.2298e+17,kyle,negative,@Kfishtrey5Kyle @AndreKimosabe Kyle դու ընկնում ես 5-րդ տեղում Mario party-ի դասակարգման մեջ. 1-ին Բրայան 2-րդ Bfish 3-րդ Fish 4-րդ Անդրե 5-րդ Քայլ,
675,5.22944e+17,kyle,positive,"Քայլը վաղը երեկոյան առաջին անգամ է դուրս գալիս, այնքան հպարտ, lol",
676,5.22954e+17,kyle,negative,"@kylebooyyle @mikekelleher21 Քայլ, եթե քեզ տեսնեմ վաղը, ես քեզ կվիրավորեմ",
677,5.22951e+17,kyle,positive,"@KMcDonnell15. Քայլն առաջին անգամ է դուրս գալիս վաղը երեկոյան, այնքան հպարտ, լոլ պետություններ: @KaptainKrajew",
678,5.22922e+17,lax,positive,"@BeaMiller Ես հանդիպեցի քեզ ԼԱՔՍ-ում օգոստոսին։ Ես քեզ հետ ծանոթանալուց ի վեր փորձում էի հետևել քեզ, հետևիր ինձ, խնդրում եմ։ https://t.co/QTY5rUYHrE",
679,5.22855e+17,lax,negative,"Առաջին անգամ թռավ Բերբանկից: Միտք ապշած. Ես կործանված եմ։ Կներեք, ԼԱՔՍ, մենք բաժանվում ենք: ԵՎ @KristinaEmerson-ը իմ թռիչքում էր: ՀԱՂԹԵԼ",
680,5.22901e+17,lax,positive,"@phxspotter Southwest 737-8H4-ի կողմից, որը պատրաստվում է գործարկել իր CFM56-ը: Ես այնքան հուզված եմ շաբաթ օրը ԼԱՔՍ գնալով... http://t.co/4px1lcwQpU",
681,5.22952e+17,lax,positive,"@neverstoptRYANE ես էլ եմ քեզ կարոտել։ Ես կիրակի կլինեմ SU-ում, որպեսզի նայեմ անփույթ խաղին, արի ինձ հետ!!!",
682,5.22907e+17,lax,positive,"Քրիս Հեմսվորթը LAX-ում, հոկտեմբերի 15-ին ԻՄ տանը??? այսօր??????????????????",
683,5.23033e+17,lax,positive,"@vegasnewsnow @LAX_Nightclub Wed Nite ողջունում է արդյունաբերության աշխատակիցներին, Շնորհակալություն «LAX» միշտ գնահատում ենք, երբ շնորհակալություն են հայտնում նրանց, ովքեր ստիպում են մեր բիզնեսին",
684,5.18687e+17,lee soo man,positive,"թող նա հանգչի խաղաղությամբ, մնա ամուր kakek Lee Soo Man",
685,5.18646e+17,lee soo man,positive,"Ցավակցում եմ Լի Սու Մանին և ողջ ընտանիքին, նրա կինը կարող է հանգստանալ այնտեղ: եկեք աղոթենք լավագույնի համար նրա ELF-ի համար:",
686,5.1863e+17,lee soo man,positive,խաղաղությամբ հանգչիր Լի Սուի կնոջը։ թող նրա կինը լավագույն տեղը գտնի այնտեղ և ամուր մնա Լի Սուի և նրա ընտանիքի համար:,
687,5.18704e+17,lee soo man,positive,Իմ անկեղծ ցավակցությունները Լի Սու Մանի կնոջը։ Թող նա հանգչի խաղաղությամբ:,
688,5.1864e+17,lee soo man,positive,"Լի Սու Մանին, մեր խորին կարեկցանքը գնում է ձեզ և AMP; ձեր ընտանիքը, երբ դուք պայքարում եք վշտի և տխրության միջով: Թող ձեր կինը հանգչի խաղաղությամբ",
689,5.18638e+17,lee soo man,positive,@siwon407 թող նա հանգչի խաղաղությամբ։ ամուր մնացեք Լի Սու Մանի և ընտանիքի հետ...,
690,5.18689e+17,lee soo man,positive,"Միգուցե սա է պատճառը, որ Լի Սու Մանը գտնում է այլ գործադիր տնօրեն: Ցավակցում եմ և թող նա շուտով վերադառնա",
691,5.18626e+17,lee soo man,positive,"Ես զգում եմ Լի Սու Մանին և նրանց ընկերներին ու ընտանիքին, թող նա հանգչի խաղաղությամբ",
692,5.18745e+17,lee soo man,positive,RIP պարոն Լի Սուի տղամարդու կինը: թող նա օրհնի և գնա խաղաղությամբ,
693,5.19009e+17,lee soo man,negative,"@sica_forehead նա պետք է խոսի Լի Սու Մանի կնոջ մասին, նա մահացել է սեպտեմբերի 30-ին",
694,5.18642e+17,lee soo man,negative,"Հիմա ես գիտեմ, թե ինչու էի չափից դուրս վրդովված, կարծես ինչ-որ մեկը մահացավ 30-ին.. ոչ միայն Ջեսիկայի, այլ նաև Լի Սուի կնոջ և Սաննիի մորաքրոջ համար :(",
695,5.18609e+17,lee soo man,positive,"Հանգչիր խաղաղությամբ Լի Սուի կին. Խորին ցավակցությունս, զոհվածների ընտանիքին, կարող ենք մխիթարություն տալ...",
696,5.18664e+17,lee soo man,positive,Խորին ցավակցություններ Լի Սու Մանին և ընտանիքին: Թող նա ավելի լավ և գեղեցիկ տեղ ստանա դրախտում: Հանգչիր խաղաղությամբ.,
697,5.18681e+17,lee soo man,positive,Խորին ցավակցություն Լի Սուի կնոջ համար: Թող նա հանգչի խաղաղությամբ :( ուժեղ եղիր ողջ ընտանիքի համար esp sooman ahjussi,
698,5.20829e+17,leeds united,positive,"Շաբաթն առանց «Լիդս Յունայթեդի» նման է կիրակի առանց կիրակնօրյա ընթրիքի, այն ամենևին նորմալ չի զգում (Ռայան)",
699,5.21791e+17,leeds united,positive,"Ֆուտբոլային հսկաներ Լիդս Յունայթեդը կմրցի Ռոթերհեմի հետ այս ուրբաթ ժամը 7:30-ին, համոզվեք, որ այստեղ եղեք այն դիտելու համար: Անկասկած, դա դասական կլինի: #lufc",
700,5.22651e+17,leeds united,negative,"@Leah__Mayy Հուսանք, որ նրանք հաղթեցին Լիդս Յունայթեդին, վաղը գնալու եք հանդիպման, ԱՐԱՔ U MILLERS!!! #rufc",
701,5.23087e+17,leeds united,positive,Չմոռանալով Անգլիայի ամենամեծ ֆուտբոլային ակումբի և բոլորի սիրելի 2-րդ թիմի՝ «Լիդս Յունայթեդի» դեմ այսօր երեկոյան 7:30-ին «Ռոտերհեմի» դեմ:,
702,5.22425e+17,leeds united,positive,"@FootballRamble Բրայան ՄակԴերմոտն ասում է, որ «երբեք վատ օր չկա, երբ «Լիդս Յունայթեդի» գլխավոր մարզիչը նստի ֆուտբոլի վրա: #իմկյանքի ամենավատ օրը",
703,5.22801e+17,leeds united,positive,Սպասում ենք վաղը կայանալիք «Լիդս Յունայթեդի» խաղին Sky sports 7:30-ին,
704,5.22281e+17,leeds united,positive,"Ակումբներ, որոնց հետ ես կարոտում եմ հանգստյան օրերն անցկացնել՝ Քովենթրի Սիթի, Շեֆիլդ Ուենսդեյ, Լիդս Յունայթեդ... @worldsoccertalk @tobygilles @arlowhite @RaeComm",
705,5.20541e+17,leeds united,positive,Մենք բարձրանում ենք! Ես հենց նոր առաջնորդեցի «Լիդս Յունայթեդին» մինչև 2-րդ տեղը ոչ Լիգա C-ում http://t.co/hvDPDtm5Dp (ամբողջական տարբերակ),
706,5.22809e+17,leeds united,positive,«Ռոտերհեմի» հետ վաղը կայանալիք հանդիպմանն ընդառաջ դիտեք իմ վերջին «Լիդս Յունայթեդի» բլոգն այստեղ http://t.co/P80M5gRSDe,
707,5.21109e+17,lenny kravitz,positive,Լեննի Կրավիցը «Քաղցած խաղերում»․․․ Մմմմ... Թող որ հավանականությունը միշտ մեր օգտին լինի։,
708,5.19528e+17,lenny kravitz,positive,"Այսպիսով, Hastings Entertainment-ը նվագում է Լենի Կրավիցի ամբողջ նոր ալբոմը: Ես կարող եմ իմ ժամանակը տրամադրել այս վայրում: #ՀԵԿԻԱ",
709,5.2174e+17,lenny kravitz,positive,"Ականջները երկնքում լսում են Լեննի Կրավիցին #Strut-ը սիրում է այն, վայելում է նրա աշխատանքը, քանի որ ես առաջին անգամ լսել եմ Mr Cab Driver-ը",
710,5.22901e+17,lenny kravitz,positive,Աջակցեք Լենի Կրավիցի 1-ին անկախ թողարկմանը: Նա սև ռոքի ատլասն է: - https://t.co/1iBn7PXwC5 #iTunes,
711,5.20007e+17,lenny kravitz,positive,"Վաղը ես ուզում եմ, որ բոլորն ինձ ասեն «ԾՆՈՒՆԴԴ ՇՆՈՐՀԱՎՈՐ ԼԵՆԻ», քանի որ ես Լենի Կրավիցն եմ։",
712,5.22924e+17,liam,positive,"3 տարի առաջ վաղը ես առաջին անգամ էի գնում Ֆորես՝ հանդիպելու Լիամի ընտանիքին, այնքան շատ հիշողություններ են հեղեղվում, աաաաաաաաա՜",
713,5.22943e+17,liam,positive,"Մի բան, որին ես ամենից շատ նախանձում եմ Աբ Մայլիին այն է, որ նա ռեփի է ենթարկվել Ջեյի կողմից... Լիամի հետ գրեթե ամուսնանալը երկրորդն է:",
714,5.22936e+17,liam,positive,"Կարծում եմ, որ հիմա կուղարկեմ Niall-ի սպամ, բայց դա կլինի վերջինը այս երեկոյի համար: Վաղը կշարունակեմ Լիամի և Զեյնի հետ #EMABiggestFans1D",
715,5.22982e+17,liam,positive,"Եթե ​​նրանք այսօր այստեղ են, եթե նա հենց այս պահին շատ է սիրում Լուիին, ապա Լիամը չի էլ կարող պատկերացնել, թե որքան լավ է լինելու վաղը:",
716,5.23024e+17,liam,positive,"Հուսով եմ, որ վաղը կհասնեմ Լիամի և Կլեոյի հետ:",
717,5.23088e+17,liam,positive,"10/17 այսօր ճիշտ է? Գիտեմ, որ դա նշանակում է, որ իմ տղայի՝ Լիամի 2-րդ տարեդարձն է: Պետք է հնչեցնել Bricksquad երաժշտությունը երիտասարդ BRICKSQUAD-ի համար:",
718,5.22939e+17,liam,positive,"լավ, սա վերջինն էր այս երեկոյի համար, ես խոստանում եմ, որ վաղը կուղարկեմ Զեյնի և Լիամի սպամը: շարունակեք քվեարկել! #EMAB ամենամեծ երկրպագուները1D",
719,5.23039e+17,liam,positive,"Վաղը երեկոյան մենք կլինենք The Jolly Miller, Fareham-ում, և եթե չես ուզում բաց թողնել Լիամի հայտնիներից մեկը... http://t.co/dKDV0vQYS9",
720,5.22912e+17,liam,negative,"Լիամը պետք է հեռանա Ելենայից: Նա կարող է դա հիմա չհասկանալ, բայց երբ Դեյմոնը վերադառնա, նրանք միասին կլինեն: #PickMeTVD #delena",
721,5.23036e+17,liam,positive,Ուրբաթն ավելի քաղցրացավ փոքրիկ Լիամի հետ 6 շաբաթականում: http://t.co/Yz71fD5Rir,
722,5.23097e+17,liam,positive,Հաճելի հանգստյան օր բոլորին: Դարձրե՛ք այն էլ ավելի լավը՝ գալով bootcamp: Շաբաթ առավոտյան 9-ը Լիամի հետ և 9-ը կիրակի Կևի հետ:,
723,5.23071e+17,liam,positive,"Լիամը ոգեշնչում է, երբ լուսինը նստում է երկնքում Լիամը ոգեշնչում է, երբ արևը նստում է երկնքում, նա ոգեշնչում է, երբ նրանք նույնպես փոխում են տեղերը:",
724,5.22928e+17,liam,negative,"Լիամը հինգ լարային բաս է նվագում, դու նույնպես կարող ես կատաղել իմ հետույքը http://t.co/EOpXiVAXRj",
725,5.22938e+17,lsu,positive,"Շաբաթ օրը Ֆլորիդան հաղթեց LSU-ին, VT-ին կառավարում է շատ միջակ Պիտսբուրգի թիմը այս երեկո ... «հառաչում»",
